,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
1214,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 08:00:00,2020-03-26 23:00:00,0,0.0,0
1215,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 10:00:00,2020-03-26 23:00:00,0,0.0,0
1216,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 12:00:00,2020-03-26 23:00:00,0,0.0,0
1217,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 14:00:00,2020-03-26 23:00:00,0,0.0,0
1218,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 16:00:00,2020-03-26 23:00:00,0,0.0,0
1219,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-22 18:00:00,2020-03-26 23:00:00,0,0.0,0
1226,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 08:00:00,2020-03-26 23:00:00,0,0.0,0
1227,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 10:00:00,2020-03-26 23:00:00,0,0.0,0
1228,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 12:00:00,2020-03-26 23:00:00,0,0.0,0
1230,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 14:00:00,2020-03-26 23:00:00,1,439.0,1
1231,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 16:00:00,2020-03-26 23:00:00,0,0.0,0
1232,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-23 18:00:00,2020-03-26 23:00:00,0,0.0,0
1239,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 08:00:00,2020-03-26 23:00:00,0,0.0,0
1240,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 10:00:00,2020-03-26 23:00:00,0,0.0,0
1241,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 12:00:00,2020-03-26 23:00:00,0,0.0,0
1242,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 14:00:00,2020-03-26 23:00:00,0,0.0,0
1244,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 16:00:00,2020-03-26 23:00:00,1,439.0,1
1245,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-24 18:00:00,2020-03-26 23:00:00,0,0.0,0
1252,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-25 08:00:00,2020-03-26 23:00:00,0,0.0,0
1254,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-25 10:00:00,2020-03-26 23:00:00,1,439.0,1
1255,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-25 12:00:00,2020-03-26 23:00:00,0,0.0,0
1257,IC10-QNN-106 N,NSH,南沙,TSN,新港,2020-03-25 14:00:00,2020-03-26 23:00:00,1,358.0,1
1262,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 08:00:00,2020-01-10 23:00:00,1,1416.0,1
1263,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 10:00:00,2020-01-10 23:00:00,0,0.0,0
1264,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 12:00:00,2020-01-10 23:00:00,0,0.0,0
1265,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 14:00:00,2020-01-10 23:00:00,0,0.0,0
1266,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 16:00:00,2020-01-10 23:00:00,0,0.0,0
1267,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-04 18:00:00,2020-01-10 23:00:00,0,0.0,0
1274,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 08:00:00,2020-01-10 23:00:00,0,0.0,0
1275,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 10:00:00,2020-01-10 23:00:00,0,0.0,0
1276,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 12:00:00,2020-01-10 23:00:00,0,0.0,0
1277,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 14:00:00,2020-01-10 23:00:00,0,0.0,0
1278,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 16:00:00,2020-01-10 23:00:00,0,0.0,0
1279,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-05 18:00:00,2020-01-10 23:00:00,0,0.0,0
1293,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 08:00:00,2020-01-10 23:00:00,1,1416.0,1
1294,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 10:00:00,2020-01-10 23:00:00,0,0.0,0
1295,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 12:00:00,2020-01-10 23:00:00,0,0.0,0
1296,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 14:00:00,2020-01-10 23:00:00,0,0.0,0
1297,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 16:00:00,2020-01-10 23:00:00,0,0.0,0
1298,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-06 18:00:00,2020-01-10 23:00:00,0,0.0,0
1305,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 08:00:00,2020-01-10 23:00:00,0,0.0,0
1306,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 10:00:00,2020-01-10 23:00:00,0,0.0,0
1307,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 12:00:00,2020-01-10 23:00:00,0,0.0,0
1308,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 14:00:00,2020-01-10 23:00:00,0,0.0,0
1309,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 16:00:00,2020-01-10 23:00:00,0,0.0,0
1310,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-07 18:00:00,2020-01-10 23:00:00,0,0.0,0
1317,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-08 08:00:00,2020-01-10 23:00:00,0,0.0,0
1318,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-08 10:00:00,2020-01-10 23:00:00,0,0.0,0
1319,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-08 12:00:00,2020-01-10 23:00:00,0,0.0,0
1321,IC10-QB3-063 N,NSH,南沙,TSN,新港,2020-01-08 14:00:00,2020-01-10 23:00:00,1,1416.0,1
1325,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 08:00:00,2020-04-05 23:00:00,0,0.0,0
1326,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 10:00:00,2020-04-05 23:00:00,0,0.0,0
1327,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 12:00:00,2020-04-05 23:00:00,0,0.0,0
1328,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 14:00:00,2020-04-05 23:00:00,0,0.0,0
1330,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 16:00:00,2020-04-05 23:00:00,1,358.0,1
1331,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-30 18:00:00,2020-04-05 23:00:00,0,0.0,0
1338,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 08:00:00,2020-04-05 23:00:00,0,0.0,0
1339,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 10:00:00,2020-04-05 23:00:00,0,0.0,0
1340,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 12:00:00,2020-04-05 23:00:00,0,0.0,0
1341,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 14:00:00,2020-04-05 23:00:00,0,0.0,0
1342,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 16:00:00,2020-04-05 23:00:00,0,0.0,0
1343,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-03-31 18:00:00,2020-04-05 23:00:00,0,0.0,0
1350,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 08:00:00,2020-04-05 23:00:00,0,0.0,0
1351,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 10:00:00,2020-04-05 23:00:00,0,0.0,0
1352,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 12:00:00,2020-04-05 23:00:00,0,0.0,0
1353,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 14:00:00,2020-04-05 23:00:00,0,0.0,0
1354,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 16:00:00,2020-04-05 23:00:00,0,0.0,0
1355,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-01 18:00:00,2020-04-05 23:00:00,0,0.0,0
1362,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 08:00:00,2020-04-05 23:00:00,0,0.0,0
1363,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 10:00:00,2020-04-05 23:00:00,0,0.0,0
1364,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 12:00:00,2020-04-05 23:00:00,0,0.0,0
1365,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 14:00:00,2020-04-05 23:00:00,0,0.0,0
1367,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 16:00:00,2020-04-05 23:00:00,4,458.0,1
1368,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-02 18:00:00,2020-04-05 23:00:00,0,0.0,0
1377,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-03 10:00:00,2020-04-05 23:00:00,1,458.0,1
1378,IC10-QSH-120 N,NSH,南沙,TSN,新港,2020-04-03 08:00:00,2020-04-05 23:00:00,1,458.0,1
1382,IC10-R3N-104 N,NSH,南沙,TSN,新港,2020-10-16 08:00:00,2020-10-18 23:00:00,0,0.0,0
1383,IC10-R3N-104 N,NSH,南沙,TSN,新港,2020-10-16 10:00:00,2020-10-18 23:00:00,0,0.0,0
1384,IC10-R3N-104 N,NSH,南沙,TSN,新港,2020-10-16 12:00:00,2020-10-18 23:00:00,0,0.0,0
1385,IC10-R3N-104 N,NSH,南沙,TSN,新港,2020-10-16 14:00:00,2020-10-18 23:00:00,0,0.0,0
1387,IC10-R3N-104 N,NSH,南沙,TSN,新港,2020-10-16 16:00:00,2020-10-18 23:00:00,1,1800.0,1
1397,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 08:00:00,2020-01-05 23:00:00,1,1416.0,1
1398,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 10:00:00,2020-01-05 23:00:00,0,0.0,0
1399,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 12:00:00,2020-01-05 23:00:00,0,0.0,0
1400,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 14:00:00,2020-01-05 23:00:00,0,0.0,0
1401,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 16:00:00,2020-01-05 23:00:00,0,0.0,0
1402,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-02 18:00:00,2020-01-05 23:00:00,0,0.0,0
1409,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-03 08:00:00,2020-01-05 23:00:00,0,0.0,0
1410,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-03 10:00:00,2020-01-05 23:00:00,0,0.0,0
1411,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-03 12:00:00,2020-01-05 23:00:00,0,0.0,0
1412,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-03 14:00:00,2020-01-05 23:00:00,0,0.0,0
1414,IC10-Q40-111 N,NSH,南沙,TSN,新港,2020-01-03 16:00:00,2020-01-05 23:00:00,1,1416.0,1
1418,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 08:00:00,2020-03-06 23:00:00,0,0.0,0
1420,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 10:00:00,2020-03-06 23:00:00,1,1255.0,1
1421,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 12:00:00,2020-03-06 23:00:00,0,0.0,0
1422,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 14:00:00,2020-03-06 23:00:00,0,0.0,0
1423,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 16:00:00,2020-03-06 23:00:00,0,0.0,0
1424,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-03 18:00:00,2020-03-06 23:00:00,0,0.0,0
1431,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 08:00:00,2020-03-06 23:00:00,0,0.0,0
1432,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 10:00:00,2020-03-06 23:00:00,0,0.0,0
1433,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 12:00:00,2020-03-06 23:00:00,0,0.0,0
1434,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 14:00:00,2020-03-06 23:00:00,0,0.0,0
1436,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 16:00:00,2020-03-06 23:00:00,1,1255.0,1
1437,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-04 18:00:00,2020-03-06 23:00:00,0,0.0,0
1445,IC10-QT6-108 N,NSH,南沙,TSN,新港,2020-03-05 08:00:00,2020-03-06 23:00:00,1,858.0,1
1449,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 08:00:00,2020-04-15 23:00:00,0,0.0,0
1450,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 10:00:00,2020-04-15 23:00:00,0,0.0,0
1451,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 12:00:00,2020-04-15 23:00:00,0,0.0,0
1453,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 14:00:00,2020-04-15 23:00:00,2,458.0,1
1454,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 16:00:00,2020-04-15 23:00:00,0,0.0,0
1455,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-10 18:00:00,2020-04-15 23:00:00,0,0.0,0
1462,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 08:00:00,2020-04-15 23:00:00,0,0.0,0
1463,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 10:00:00,2020-04-15 23:00:00,0,0.0,0
1464,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 12:00:00,2020-04-15 23:00:00,0,0.0,0
1465,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 14:00:00,2020-04-15 23:00:00,0,0.0,0
1466,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 16:00:00,2020-04-15 23:00:00,0,0.0,0
1467,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-11 18:00:00,2020-04-15 23:00:00,0,0.0,0
1474,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 08:00:00,2020-04-15 23:00:00,0,0.0,0
1475,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 10:00:00,2020-04-15 23:00:00,0,0.0,0
1476,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 12:00:00,2020-04-15 23:00:00,0,0.0,0
1477,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 14:00:00,2020-04-15 23:00:00,0,0.0,0
1478,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 16:00:00,2020-04-15 23:00:00,0,0.0,0
1479,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-12 18:00:00,2020-04-15 23:00:00,0,0.0,0
1486,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-13 08:00:00,2020-04-15 23:00:00,0,0.0,0
1487,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-13 10:00:00,2020-04-15 23:00:00,0,0.0,0
1488,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-13 12:00:00,2020-04-15 23:00:00,0,0.0,0
1489,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-13 14:00:00,2020-04-15 23:00:00,0,0.0,0
1491,IC10-QSJ-111 N,NSH,南沙,TSN,新港,2020-04-13 16:00:00,2020-04-15 23:00:00,1,458.0,1
1495,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 08:00:00,2021-02-21 23:00:00,0,0.0,0
1496,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 10:00:00,2021-02-21 23:00:00,0,0.0,0
1497,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 12:00:00,2021-02-21 23:00:00,0,0.0,0
1498,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 14:00:00,2021-02-21 23:00:00,0,0.0,0
1500,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 16:00:00,2021-02-21 23:00:00,4,1215.0,1
1501,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-19 18:00:00,2021-02-21 23:00:00,0,0.0,0
1508,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-20 08:00:00,2021-02-21 23:00:00,0,0.0,0
1510,IC10-R3N-111 N,NSH,南沙,TSN,新港,2021-02-20 10:00:00,2021-02-21 23:00:00,1,1215.0,1
1514,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 08:00:00,2020-03-22 23:00:00,0,0.0,0
1516,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 10:00:00,2020-03-22 23:00:00,2,539.0,1
1517,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 12:00:00,2020-03-22 23:00:00,0,0.0,0
1518,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 14:00:00,2020-03-22 23:00:00,0,0.0,0
1519,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 16:00:00,2020-03-22 23:00:00,0,0.0,0
1520,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-19 18:00:00,2020-03-22 23:00:00,0,0.0,0
1527,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-20 08:00:00,2020-03-22 23:00:00,0,0.0,0
1528,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-20 10:00:00,2020-03-22 23:00:00,0,0.0,0
1530,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-20 12:00:00,2020-03-22 23:00:00,2,439.0,1
1531,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-20 14:00:00,2020-03-22 23:00:00,0,0.0,0
1533,IC10-QSH-119 N,NSH,南沙,TSN,新港,2020-03-20 16:00:00,2020-03-22 23:00:00,1,439.0,1
1537,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 08:00:00,2021-03-04 23:00:00,0,0.0,0
1539,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 10:00:00,2021-03-04 23:00:00,1,1215.0,1
1540,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 12:00:00,2021-03-04 23:00:00,0,0.0,0
1541,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 14:00:00,2021-03-04 23:00:00,0,0.0,0
1542,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 16:00:00,2021-03-04 23:00:00,0,0.0,0
1543,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-02-28 18:00:00,2021-03-04 23:00:00,0,0.0,0
1550,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 08:00:00,2021-03-04 23:00:00,0,0.0,0
1551,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 10:00:00,2021-03-04 23:00:00,0,0.0,0
1552,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 12:00:00,2021-03-04 23:00:00,0,0.0,0
1553,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 14:00:00,2021-03-04 23:00:00,0,0.0,0
1555,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 16:00:00,2021-03-04 23:00:00,1,1215.0,1
1556,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-01 18:00:00,2021-03-04 23:00:00,0,0.0,0
1563,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-02 08:00:00,2021-03-04 23:00:00,0,0.0,0
1564,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-02 10:00:00,2021-03-04 23:00:00,0,0.0,0
1565,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-02 12:00:00,2021-03-04 23:00:00,0,0.0,0
1566,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-02 14:00:00,2021-03-04 23:00:00,0,0.0,0
1568,IC10-QNV-185 N,NSH,南沙,TSN,新港,2021-03-02 16:00:00,2021-03-04 23:00:00,1,1215.0,1
1572,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 08:00:00,2021-03-17 23:00:00,0,0.0,0
1573,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 10:00:00,2021-03-17 23:00:00,0,0.0,0
1574,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 12:00:00,2021-03-17 23:00:00,0,0.0,0
1575,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 14:00:00,2021-03-17 23:00:00,0,0.0,0
1577,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 16:00:00,2021-03-17 23:00:00,2,1215.0,1
1578,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-12 18:00:00,2021-03-17 23:00:00,0,0.0,0
1585,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 08:00:00,2021-03-17 23:00:00,0,0.0,0
1586,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 10:00:00,2021-03-17 23:00:00,0,0.0,0
1587,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 12:00:00,2021-03-17 23:00:00,0,0.0,0
1588,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 14:00:00,2021-03-17 23:00:00,0,0.0,0
1589,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 16:00:00,2021-03-17 23:00:00,0,0.0,0
1590,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-13 18:00:00,2021-03-17 23:00:00,0,0.0,0
1597,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 08:00:00,2021-03-17 23:00:00,0,0.0,0
1598,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 10:00:00,2021-03-17 23:00:00,0,0.0,0
1599,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 12:00:00,2021-03-17 23:00:00,0,0.0,0
1601,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 14:00:00,2021-03-17 23:00:00,1,1215.0,1
1602,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 16:00:00,2021-03-17 23:00:00,0,0.0,0
1603,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-14 18:00:00,2021-03-17 23:00:00,0,0.0,0
1610,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-15 08:00:00,2021-03-17 23:00:00,0,0.0,0
1612,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-15 10:00:00,2021-03-17 23:00:00,1,1215.0,1
1613,IC10-QNV-186 N,NSH,南沙,TSN,新港,2021-03-09 08:00:00,2021-03-17 23:00:00,1,1215.0,1
1617,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 08:00:00,2020-10-22 23:00:00,0,0.0,0
1618,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 10:00:00,2020-10-22 23:00:00,0,0.0,0
1619,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 12:00:00,2020-10-22 23:00:00,0,0.0,0
1621,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 14:00:00,2020-10-22 23:00:00,2,1800.0,1
1622,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 16:00:00,2020-10-22 23:00:00,0,0.0,0
1623,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-19 18:00:00,2020-10-22 23:00:00,0,0.0,0
1630,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-20 08:00:00,2020-10-22 23:00:00,0,0.0,0
1631,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-20 10:00:00,2020-10-22 23:00:00,0,0.0,0
1632,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-20 12:00:00,2020-10-22 23:00:00,0,0.0,0
1634,IC10-QNN-121 N,NSH,南沙,TSN,新港,2020-10-20 14:00:00,2020-10-22 23:00:00,2,1800.0,1
1638,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 08:00:00,2020-06-26 23:00:00,0,0.0,0
1639,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 10:00:00,2020-06-26 23:00:00,0,0.0,0
1640,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 12:00:00,2020-06-26 23:00:00,0,0.0,0
1641,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 14:00:00,2020-06-26 23:00:00,0,0.0,0
1643,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 16:00:00,2020-06-26 23:00:00,1,458.0,1
1644,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-22 18:00:00,2020-06-26 23:00:00,0,0.0,0
1651,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 08:00:00,2020-06-26 23:00:00,0,0.0,0
1652,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 10:00:00,2020-06-26 23:00:00,0,0.0,0
1653,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 12:00:00,2020-06-26 23:00:00,0,0.0,0
1654,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 14:00:00,2020-06-26 23:00:00,0,0.0,0
1656,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 16:00:00,2020-06-26 23:00:00,1,458.0,1
1657,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-23 18:00:00,2020-06-26 23:00:00,0,0.0,0
1665,IC10-QT6-116 N,NSH,南沙,TSN,新港,2020-06-24 08:00:00,2020-06-26 23:00:00,3,458.0,1
1669,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 08:00:00,2020-05-27 23:00:00,0,0.0,0
1670,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 10:00:00,2020-05-27 23:00:00,0,0.0,0
1671,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 12:00:00,2020-05-27 23:00:00,0,0.0,0
1672,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 14:00:00,2020-05-27 23:00:00,0,0.0,0
1674,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 16:00:00,2020-05-27 23:00:00,1,458.0,1
1675,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-21 18:00:00,2020-05-27 23:00:00,0,0.0,0
1683,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 08:00:00,2020-05-27 23:00:00,1,458.0,1
1684,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 10:00:00,2020-05-27 23:00:00,0,0.0,0
