,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
5537,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-08 12:00:00,2020-04-11 22:00:00,3,1636.0,1
5539,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-08 14:00:00,2020-04-11 22:00:00,4,1636.0,1
5541,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-08 16:00:00,2020-04-11 22:00:00,1,1636.0,1
5542,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-08 18:00:00,2020-04-11 22:00:00,0,0.0,0
5551,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-09 10:00:00,2020-04-11 22:00:00,10,1636.0,1
5552,IC29-NPL-002 S,YIK,营口,QZH,钦州,2020-04-09 08:00:00,2020-04-11 22:00:00,13,1636.0,1
5557,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-10 10:00:00,2020-11-20 22:00:00,0,0.0,0
5559,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-10 12:00:00,2020-11-20 22:00:00,7,3508.0,1
5561,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-10 14:00:00,2020-11-20 22:00:00,16,3539.875,1
5563,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-10 16:00:00,2020-11-20 22:00:00,6,3593.0,1
5564,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-10 08:00:00,2020-11-20 22:00:00,7,3605.142857142857,1
5565,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-08 10:00:00,2020-11-20 22:00:00,11,3508.0,1
5566,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-08 12:00:00,2020-11-20 22:00:00,0,0.0,0
5567,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-08 14:00:00,2020-11-20 22:00:00,0,0.0,0
5568,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-08 16:00:00,2020-11-20 22:00:00,0,0.0,0
5569,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-08 18:00:00,2020-11-20 22:00:00,0,0.0,0
5576,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-09 08:00:00,2020-11-20 22:00:00,0,0.0,0
5577,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-09 10:00:00,2020-11-20 22:00:00,0,0.0,0
5578,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-09 12:00:00,2020-11-20 22:00:00,0,0.0,0
5580,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-09 14:00:00,2020-11-20 22:00:00,83,3567.397590361446,1
5582,IC29-NPA-023 S,YIK,营口,QZH,钦州,2020-11-09 16:00:00,2020-11-20 22:00:00,27,3508.0,1
5586,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 08:00:00,2020-07-30 22:00:00,0,0.0,0
5587,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 10:00:00,2020-07-30 22:00:00,0,0.0,0
5588,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 12:00:00,2020-07-30 22:00:00,0,0.0,0
5590,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 14:00:00,2020-07-30 22:00:00,4,2398.0,1
5591,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 16:00:00,2020-07-30 22:00:00,0,0.0,0
5592,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-19 18:00:00,2020-07-30 22:00:00,0,0.0,0
5599,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 08:00:00,2020-07-30 22:00:00,0,0.0,0
5600,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 10:00:00,2020-07-30 22:00:00,0,0.0,0
5601,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 12:00:00,2020-07-30 22:00:00,0,0.0,0
5602,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 14:00:00,2020-07-30 22:00:00,0,0.0,0
5603,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 16:00:00,2020-07-30 22:00:00,0,0.0,0
5604,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-20 18:00:00,2020-07-30 22:00:00,0,0.0,0
5611,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 08:00:00,2020-07-30 22:00:00,0,0.0,0
5613,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 10:00:00,2020-07-30 22:00:00,18,2436.888888888889,1
5615,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 12:00:00,2020-07-30 22:00:00,4,2498.0,1
5617,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 14:00:00,2020-07-30 22:00:00,41,2498.0,1
5619,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 16:00:00,2020-07-30 22:00:00,3,2498.0,1
5620,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-21 18:00:00,2020-07-30 22:00:00,0,0.0,0
5635,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 08:00:00,2020-07-30 22:00:00,2,2498.0,1
5636,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 10:00:00,2020-07-30 22:00:00,0,0.0,0
5637,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 12:00:00,2020-07-30 22:00:00,0,0.0,0
5638,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 14:00:00,2020-07-30 22:00:00,0,0.0,0
5639,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 16:00:00,2020-07-30 22:00:00,0,0.0,0
5640,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-22 18:00:00,2020-07-30 22:00:00,0,0.0,0
5650,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 08:00:00,2020-07-30 22:00:00,6,2498.0,1
5651,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 10:00:00,2020-07-30 22:00:00,0,0.0,0
5652,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 12:00:00,2020-07-30 22:00:00,0,0.0,0
5653,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 14:00:00,2020-07-30 22:00:00,0,0.0,0
5654,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 16:00:00,2020-07-30 22:00:00,0,0.0,0
5655,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-23 18:00:00,2020-07-30 22:00:00,0,0.0,0
5668,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 08:00:00,2020-07-30 22:00:00,26,2498.0,1
5669,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 10:00:00,2020-07-30 22:00:00,0,0.0,0
5670,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 12:00:00,2020-07-30 22:00:00,0,0.0,0
5671,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 14:00:00,2020-07-30 22:00:00,0,0.0,0
5672,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 16:00:00,2020-07-30 22:00:00,0,0.0,0
5673,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-24 18:00:00,2020-07-30 22:00:00,0,0.0,0
5680,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 08:00:00,2020-07-30 22:00:00,0,0.0,0
5681,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 10:00:00,2020-07-30 22:00:00,0,0.0,0
5682,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 12:00:00,2020-07-30 22:00:00,0,0.0,0
5683,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 14:00:00,2020-07-30 22:00:00,0,0.0,0
5684,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 16:00:00,2020-07-30 22:00:00,0,0.0,0
5685,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-25 18:00:00,2020-07-30 22:00:00,0,0.0,0
5692,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 08:00:00,2020-07-30 22:00:00,0,0.0,0
5693,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 10:00:00,2020-07-30 22:00:00,0,0.0,0
5694,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 12:00:00,2020-07-30 22:00:00,0,0.0,0
5695,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 14:00:00,2020-07-30 22:00:00,0,0.0,0
5696,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 16:00:00,2020-07-30 22:00:00,0,0.0,0
5697,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-26 18:00:00,2020-07-30 22:00:00,0,0.0,0
5705,CF3-CAC-199 S,YIK,营口,QZH,钦州,2020-07-27 08:00:00,2020-07-30 22:00:00,4,2498.0,1
5709,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 08:00:00,2019-12-21 02:00:00,0,0.0,0
5710,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 10:00:00,2019-12-21 02:00:00,0,0.0,0
5712,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 12:00:00,2019-12-21 02:00:00,18,4366.0,1
5714,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 14:00:00,2019-12-21 02:00:00,77,4366.0,1
5716,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 16:00:00,2019-12-21 02:00:00,32,4366.0,1
5717,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-10 18:00:00,2019-12-21 02:00:00,0,0.0,0
5731,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 08:00:00,2019-12-21 02:00:00,24,4366.0,1
5732,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 10:00:00,2019-12-21 02:00:00,0,0.0,0
5733,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 12:00:00,2019-12-21 02:00:00,0,0.0,0
5734,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 14:00:00,2019-12-21 02:00:00,0,0.0,0
5735,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 16:00:00,2019-12-21 02:00:00,0,0.0,0
5736,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-11 18:00:00,2019-12-21 02:00:00,0,0.0,0
5744,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 08:00:00,2019-12-21 02:00:00,8,4366.0,1
5745,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 10:00:00,2019-12-21 02:00:00,0,0.0,0
5746,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 12:00:00,2019-12-21 02:00:00,0,0.0,0
5747,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 14:00:00,2019-12-21 02:00:00,0,0.0,0
5748,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 16:00:00,2019-12-21 02:00:00,0,0.0,0
5749,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-12 18:00:00,2019-12-21 02:00:00,0,0.0,0
5757,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 08:00:00,2019-12-21 02:00:00,2,4366.0,1
5758,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 10:00:00,2019-12-21 02:00:00,0,0.0,0
5759,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 12:00:00,2019-12-21 02:00:00,0,0.0,0
5760,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 14:00:00,2019-12-21 02:00:00,0,0.0,0
5761,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 16:00:00,2019-12-21 02:00:00,0,0.0,0
5762,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-13 18:00:00,2019-12-21 02:00:00,0,0.0,0
5769,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 08:00:00,2019-12-21 02:00:00,0,0.0,0
5770,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 10:00:00,2019-12-21 02:00:00,0,0.0,0
5771,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 12:00:00,2019-12-21 02:00:00,0,0.0,0
5772,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 14:00:00,2019-12-21 02:00:00,0,0.0,0
5773,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 16:00:00,2019-12-21 02:00:00,0,0.0,0
5774,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-14 18:00:00,2019-12-21 02:00:00,0,0.0,0
5781,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 08:00:00,2019-12-21 02:00:00,0,0.0,0
5782,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 10:00:00,2019-12-21 02:00:00,0,0.0,0
5783,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 12:00:00,2019-12-21 02:00:00,0,0.0,0
5784,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 14:00:00,2019-12-21 02:00:00,0,0.0,0
5785,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 16:00:00,2019-12-21 02:00:00,0,0.0,0
5786,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-15 18:00:00,2019-12-21 02:00:00,0,0.0,0
5795,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-16 10:00:00,2019-12-21 02:00:00,2,4366.0,1
5796,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-16 12:00:00,2019-12-21 02:00:00,0,0.0,0
5798,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-16 14:00:00,2019-12-21 02:00:00,2,4366.0,1
5799,IC29-NLY-006 S,YIK,营口,QZH,钦州,2019-12-16 08:00:00,2019-12-21 02:00:00,2,4366.0,1
5803,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 08:00:00,2021-02-06 22:00:00,0,0.0,0
5804,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 10:00:00,2021-02-06 22:00:00,0,0.0,0
5805,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 12:00:00,2021-02-06 22:00:00,0,0.0,0
5807,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 14:00:00,2021-02-06 22:00:00,4,2810.0,1
5809,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 16:00:00,2021-02-06 22:00:00,15,2810.0,1
5810,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-22 18:00:00,2021-02-06 22:00:00,0,0.0,0
5817,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 08:00:00,2021-02-06 22:00:00,0,0.0,0
5818,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 10:00:00,2021-02-06 22:00:00,0,0.0,0
5819,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 12:00:00,2021-02-06 22:00:00,0,0.0,0
5820,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 14:00:00,2021-02-06 22:00:00,0,0.0,0
5821,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 16:00:00,2021-02-06 22:00:00,0,0.0,0
5822,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-23 18:00:00,2021-02-06 22:00:00,0,0.0,0
5829,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 08:00:00,2021-02-06 22:00:00,0,0.0,0
5830,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 10:00:00,2021-02-06 22:00:00,0,0.0,0
5831,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 12:00:00,2021-02-06 22:00:00,0,0.0,0
5833,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 14:00:00,2021-02-06 22:00:00,1,2810.0,1
5834,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 16:00:00,2021-02-06 22:00:00,0,0.0,0
5835,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-24 18:00:00,2021-02-06 22:00:00,0,0.0,0
5842,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 08:00:00,2021-02-06 22:00:00,0,0.0,0
5844,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 10:00:00,2021-02-06 22:00:00,2,2810.0,1
5846,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 12:00:00,2021-02-06 22:00:00,1,2810.0,1
5848,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 14:00:00,2021-02-06 22:00:00,13,2810.0,1
5849,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 16:00:00,2021-02-06 22:00:00,0,0.0,0
5850,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-25 18:00:00,2021-02-06 22:00:00,0,0.0,0
5864,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 08:00:00,2021-02-06 22:00:00,5,2810.0,1
5865,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 10:00:00,2021-02-06 22:00:00,0,0.0,0
5866,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 12:00:00,2021-02-06 22:00:00,0,0.0,0
5867,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 14:00:00,2021-02-06 22:00:00,0,0.0,0
5868,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 16:00:00,2021-02-06 22:00:00,0,0.0,0
5869,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-26 18:00:00,2021-02-06 22:00:00,0,0.0,0
5876,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 08:00:00,2021-02-06 22:00:00,0,0.0,0
5878,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 10:00:00,2021-02-06 22:00:00,30,2810.0,1
5880,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 12:00:00,2021-02-06 22:00:00,4,2810.0,1
5882,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 14:00:00,2021-02-06 22:00:00,6,2810.0,1
5884,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 16:00:00,2021-02-06 22:00:00,9,2810.0,1
5885,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-27 18:00:00,2021-02-06 22:00:00,0,0.0,0
5900,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 08:00:00,2021-02-06 22:00:00,5,2810.0,1
5901,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 10:00:00,2021-02-06 22:00:00,0,0.0,0
5902,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 12:00:00,2021-02-06 22:00:00,0,0.0,0
5903,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 14:00:00,2021-02-06 22:00:00,0,0.0,0
5904,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 16:00:00,2021-02-06 22:00:00,0,0.0,0
5905,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-28 18:00:00,2021-02-06 22:00:00,0,0.0,0
5914,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-29 10:00:00,2021-02-06 22:00:00,4,2810.0,1
5915,IC29-NLX-024 S,YIK,营口,QZH,钦州,2021-01-29 08:00:00,2021-02-06 22:00:00,1,2810.0,1
5926,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 08:00:00,2020-05-22 22:00:00,19,1406.0,1
5927,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 10:00:00,2020-05-22 22:00:00,0,0.0,0
5928,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 12:00:00,2020-05-22 22:00:00,0,0.0,0
5929,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 14:00:00,2020-05-22 22:00:00,0,0.0,0
5930,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 16:00:00,2020-05-22 22:00:00,0,0.0,0
5931,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-15 18:00:00,2020-05-22 22:00:00,0,0.0,0
5945,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 08:00:00,2020-05-22 22:00:00,10,1371.1999999999998,1
5946,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 10:00:00,2020-05-22 22:00:00,0,0.0,0
5947,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 12:00:00,2020-05-22 22:00:00,0,0.0,0
5948,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 14:00:00,2020-05-22 22:00:00,0,0.0,0
5949,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 16:00:00,2020-05-22 22:00:00,0,0.0,0
5950,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-16 18:00:00,2020-05-22 22:00:00,0,0.0,0
5960,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 08:00:00,2020-05-22 22:00:00,14,1348.0,1
5961,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 10:00:00,2020-05-22 22:00:00,0,0.0,0
5962,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 12:00:00,2020-05-22 22:00:00,0,0.0,0
5963,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 14:00:00,2020-05-22 22:00:00,0,0.0,0
5964,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 16:00:00,2020-05-22 22:00:00,0,0.0,0
5965,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-17 18:00:00,2020-05-22 22:00:00,0,0.0,0
5980,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 08:00:00,2020-05-22 22:00:00,7,1348.0,1
5981,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 10:00:00,2020-05-22 22:00:00,0,0.0,0
5982,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 12:00:00,2020-05-22 22:00:00,0,0.0,0
5983,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 14:00:00,2020-05-22 22:00:00,0,0.0,0
5984,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 16:00:00,2020-05-22 22:00:00,0,0.0,0
5985,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-18 18:00:00,2020-05-22 22:00:00,0,0.0,0
6001,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 08:00:00,2020-05-22 22:00:00,15,1348.0,1
6002,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 10:00:00,2020-05-22 22:00:00,0,0.0,0
6003,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 12:00:00,2020-05-22 22:00:00,0,0.0,0
6004,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 14:00:00,2020-05-22 22:00:00,0,0.0,0
6005,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 16:00:00,2020-05-22 22:00:00,0,0.0,0
6006,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-19 18:00:00,2020-05-22 22:00:00,0,0.0,0
6013,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-20 08:00:00,2020-05-22 22:00:00,0,0.0,0
6015,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-20 10:00:00,2020-05-22 22:00:00,5,1348.0,1
6016,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-20 12:00:00,2020-05-22 22:00:00,0,0.0,0
6017,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-20 14:00:00,2020-05-22 22:00:00,0,0.0,0
6019,IC29-NLY-013 S,YIK,营口,QZH,钦州,2020-05-20 16:00:00,2020-05-22 22:00:00,2,1348.0,1
6023,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 08:00:00,2020-11-09 22:00:00,0,0.0,0
6024,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 10:00:00,2020-11-09 22:00:00,0,0.0,0
6025,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 12:00:00,2020-11-09 22:00:00,0,0.0,0
6027,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 14:00:00,2020-11-09 22:00:00,60,3478.0,1
6029,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 16:00:00,2020-11-09 22:00:00,1,3478.0,1
6030,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-27 18:00:00,2020-11-09 22:00:00,0,0.0,0
6045,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 08:00:00,2020-11-09 22:00:00,35,3478.0,1
6046,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 10:00:00,2020-11-09 22:00:00,0,0.0,0
6047,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 12:00:00,2020-11-09 22:00:00,0,0.0,0
6048,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 14:00:00,2020-11-09 22:00:00,0,0.0,0
6049,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 16:00:00,2020-11-09 22:00:00,0,0.0,0
6050,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-28 18:00:00,2020-11-09 22:00:00,0,0.0,0
6063,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 08:00:00,2020-11-09 22:00:00,9,3478.0,1
6064,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 10:00:00,2020-11-09 22:00:00,0,0.0,0
6065,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 12:00:00,2020-11-09 22:00:00,0,0.0,0
6066,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 14:00:00,2020-11-09 22:00:00,0,0.0,0
6067,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 16:00:00,2020-11-09 22:00:00,0,0.0,0
6068,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-29 18:00:00,2020-11-09 22:00:00,0,0.0,0
6081,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 08:00:00,2020-11-09 22:00:00,34,3478.0,1
6082,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 10:00:00,2020-11-09 22:00:00,0,0.0,0
6083,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 12:00:00,2020-11-09 22:00:00,0,0.0,0
6084,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 14:00:00,2020-11-09 22:00:00,0,0.0,0
6085,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 16:00:00,2020-11-09 22:00:00,0,0.0,0
6086,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-30 18:00:00,2020-11-09 22:00:00,0,0.0,0
6095,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-31 10:00:00,2020-11-09 22:00:00,2,3478.0,1
6097,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-31 12:00:00,2020-11-09 22:00:00,1,3478.0,1
6098,IC29-CAW-065 S,YIK,营口,QZH,钦州,2020-10-31 08:00:00,2020-11-09 22:00:00,1,3478.0,1
