,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_AUD_DTDL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
7699,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/8 10:00,2021/2/24 22:00,0,0,0
7700,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/8 12:00,2021/2/24 22:00,0,0,0
7702,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/8 14:00,2021/2/24 22:00,2,2810,1
7704,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/8 16:00,2021/2/24 22:00,1,2810,1
7705,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/8 18:00,2021/2/24 22:00,0,0,0
7712,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/9 8:00,2021/2/24 22:00,0,0,0
7713,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/9 10:00,2021/2/24 22:00,0,0,0
7715,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/9 12:00,2021/2/24 22:00,4,2810,1
7519,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 8:00,2021/2/24 22:00,4,2810,1
7520,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 10:00,2021/2/24 22:00,0,0,0
7521,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 12:00,2021/2/24 22:00,0,0,0
7522,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 14:00,2021/2/24 22:00,0,0,0
7523,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 16:00,2021/2/24 22:00,0,0,0
7524,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/10 18:00,2021/2/24 22:00,0,0,0
7531,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 8:00,2021/2/24 22:00,0,0,0
7532,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 10:00,2021/2/24 22:00,0,0,0
7533,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 12:00,2021/2/24 22:00,0,0,0
7534,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 14:00,2021/2/24 22:00,0,0,0
7535,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 16:00,2021/2/24 22:00,0,0,0
7536,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/11 18:00,2021/2/24 22:00,0,0,0
7543,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 8:00,2021/2/24 22:00,0,0,0
7544,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 10:00,2021/2/24 22:00,0,0,0
7545,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 12:00,2021/2/24 22:00,0,0,0
7546,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 14:00,2021/2/24 22:00,0,0,0
7547,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 16:00,2021/2/24 22:00,0,0,0
7548,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/12 18:00,2021/2/24 22:00,0,0,0
7556,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 8:00,2021/2/24 22:00,11,2810,1
7557,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 10:00,2021/2/24 22:00,0,0,0
7558,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 12:00,2021/2/24 22:00,0,0,0
7559,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 14:00,2021/2/24 22:00,0,0,0
7560,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 16:00,2021/2/24 22:00,0,0,0
7561,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/13 18:00,2021/2/24 22:00,0,0,0
7568,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 8:00,2021/2/24 22:00,0,0,0
7569,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 10:00,2021/2/24 22:00,0,0,0
7570,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 12:00,2021/2/24 22:00,0,0,0
7571,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 14:00,2021/2/24 22:00,0,0,0
7572,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 16:00,2021/2/24 22:00,0,0,0
7573,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/14 18:00,2021/2/24 22:00,0,0,0
7580,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 8:00,2021/2/24 22:00,0,0,0
7582,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 10:00,2021/2/24 22:00,4,2810,1
7583,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 12:00,2021/2/24 22:00,0,0,0
7584,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 14:00,2021/2/24 22:00,0,0,0
7585,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 16:00,2021/2/24 22:00,0,0,0
7586,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/15 18:00,2021/2/24 22:00,0,0,0
7593,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 8:00,2021/2/24 22:00,0,0,0
7594,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 10:00,2021/2/24 22:00,0,0,0
7595,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 12:00,2021/2/24 22:00,0,0,0
7597,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 14:00,2021/2/24 22:00,1,2810,1
7598,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 16:00,2021/2/24 22:00,0,0,0
7599,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/16 18:00,2021/2/24 22:00,0,0,0
7606,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 8:00,2021/2/24 22:00,0,0,0
7607,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 10:00,2021/2/24 22:00,0,0,0
7608,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 12:00,2021/2/24 22:00,0,0,0
7609,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 14:00,2021/2/24 22:00,0,0,0
7610,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 16:00,2021/2/24 22:00,0,0,0
7611,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/17 18:00,2021/2/24 22:00,0,0,0
7624,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 8:00,2021/2/24 22:00,4,2810,1
7625,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 10:00,2021/2/24 22:00,0,0,0
7626,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 12:00,2021/2/24 22:00,0,0,0
7627,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 14:00,2021/2/24 22:00,0,0,0
7628,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 16:00,2021/2/24 22:00,0,0,0
7629,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/18 18:00,2021/2/24 22:00,0,0,0
6594,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 8:00,2021/3/3 22:00,0,0,0
7636,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 8:00,2021/2/24 22:00,0,0,0
6596,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 10:00,2021/3/3 22:00,3,2810,1
7637,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 10:00,2021/2/24 22:00,0,0,0
6598,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 12:00,2021/3/3 22:00,1,2810,1
7638,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 12:00,2021/2/24 22:00,0,0,0
6600,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 14:00,2021/3/3 22:00,4,2810,1
7640,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 14:00,2021/2/24 22:00,4,2810,1
6601,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 16:00,2021/3/3 22:00,0,0,0
7641,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 16:00,2021/2/24 22:00,0,0,0
6602,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/19 18:00,2021/3/3 22:00,0,0,0
7642,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/19 18:00,2021/2/24 22:00,0,0,0
6616,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 8:00,2021/3/3 22:00,1,2810,1
7649,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 8:00,2021/2/24 22:00,0,0,0
6617,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 10:00,2021/3/3 22:00,0,0,0
7651,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 10:00,2021/2/24 22:00,2,2810,1
6618,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 12:00,2021/3/3 22:00,0,0,0
7652,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 12:00,2021/2/24 22:00,0,0,0
6619,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 14:00,2021/3/3 22:00,0,0,0
7654,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 14:00,2021/2/24 22:00,2,2810,1
6620,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 16:00,2021/3/3 22:00,0,0,0
7655,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 16:00,2021/2/24 22:00,0,0,0
6621,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/20 18:00,2021/3/3 22:00,0,0,0
7656,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/20 18:00,2021/2/24 22:00,0,0,0
6628,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 8:00,2021/3/3 22:00,0,0,0
7663,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 8:00,2021/2/24 22:00,0,0,0
6630,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 10:00,2021/3/3 22:00,26,2810,1
7664,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 10:00,2021/2/24 22:00,0,0,0
6632,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 12:00,2021/3/3 22:00,4,2810,1
7665,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 12:00,2021/2/24 22:00,0,0,0
6634,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 14:00,2021/3/3 22:00,4,2810,1
7667,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 14:00,2021/2/24 22:00,1,2810,1
6636,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 16:00,2021/3/3 22:00,1,2810,1
7668,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 16:00,2021/2/24 22:00,0,0,0
6637,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/21 18:00,2021/3/3 22:00,0,0,0
7669,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/21 18:00,2021/2/24 22:00,0,0,0
5195,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 8:00,2021/3/5 10:00,0,0,0
6653,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 8:00,2021/3/3 22:00,18,2810,1
7676,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 8:00,2021/2/24 22:00,0,0,0
5197,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 10:00,2021/3/5 10:00,2,2810,1
6654,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 10:00,2021/3/3 22:00,0,0,0
7677,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 10:00,2021/2/24 22:00,0,0,0
5198,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 12:00,2021/3/5 10:00,0,0,0
6655,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 12:00,2021/3/3 22:00,0,0,0
7678,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 12:00,2021/2/24 22:00,0,0,0
5199,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 14:00,2021/3/5 10:00,0,0,0
6656,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 14:00,2021/3/3 22:00,0,0,0
7679,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 14:00,2021/2/24 22:00,0,0,0
5200,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 16:00,2021/3/5 10:00,0,0,0
6657,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 16:00,2021/3/3 22:00,0,0,0
7680,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 16:00,2021/2/24 22:00,0,0,0
5201,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/22 18:00,2021/3/5 10:00,0,0,0
6658,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/22 18:00,2021/3/3 22:00,0,0,0
7681,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/22 18:00,2021/2/24 22:00,0,0,0
5214,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 8:00,2021/3/5 10:00,3,2810,1
6674,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 8:00,2021/3/3 22:00,18,2810,1
7689,IC29-NLX-025 S,YIK,营口,QZH,钦州,2021/2/23 8:00,2021/2/24 22:00,1,2810,1
5215,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 10:00,2021/3/5 10:00,0,0,0
6675,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 10:00,2021/3/3 22:00,0,0,0
5216,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 12:00,2021/3/5 10:00,0,0,0
6676,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 12:00,2021/3/3 22:00,0,0,0
5217,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 14:00,2021/3/5 10:00,0,0,0
6677,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 14:00,2021/3/3 22:00,0,0,0
5218,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 16:00,2021/3/5 10:00,0,0,0
6678,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 16:00,2021/3/3 22:00,0,0,0
5219,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/23 18:00,2021/3/5 10:00,0,0,0
6679,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/23 18:00,2021/3/3 22:00,0,0,0
5229,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 8:00,2021/3/5 10:00,5,2810,1
6693,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 8:00,2021/3/3 22:00,10,2810,1
5230,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 10:00,2021/3/5 10:00,0,0,0
6694,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 10:00,2021/3/3 22:00,0,0,0
5231,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 12:00,2021/3/5 10:00,0,0,0
6695,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 12:00,2021/3/3 22:00,0,0,0
5232,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 14:00,2021/3/5 10:00,0,0,0
6696,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 14:00,2021/3/3 22:00,0,0,0
5233,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 16:00,2021/3/5 10:00,0,0,0
6697,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 16:00,2021/3/3 22:00,0,0,0
5234,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/24 18:00,2021/3/5 10:00,0,0,0
6698,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/24 18:00,2021/3/3 22:00,0,0,0
5249,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 8:00,2021/3/5 10:00,3,2810,1
6714,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 8:00,2021/3/3 22:00,10,2810,1
5250,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 10:00,2021/3/5 10:00,0,0,0
6715,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 10:00,2021/3/3 22:00,0,0,0
5251,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 12:00,2021/3/5 10:00,0,0,0
6716,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 12:00,2021/3/3 22:00,0,0,0
5252,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 14:00,2021/3/5 10:00,0,0,0
6717,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 14:00,2021/3/3 22:00,0,0,0
5253,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 16:00,2021/3/5 10:00,0,0,0
6718,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 16:00,2021/3/3 22:00,0,0,0
5254,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/25 18:00,2021/3/5 10:00,0,0,0
6719,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/25 18:00,2021/3/3 22:00,0,0,0
5270,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 8:00,2021/3/5 10:00,10,2810,1
6729,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/26 8:00,2021/3/3 22:00,2,2810,1
5271,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 10:00,2021/3/5 10:00,0,0,0
6728,IC29-Q2P-126 S,YIK,营口,QZH,钦州,2021/2/26 10:00,2021/3/3 22:00,3,2810,1
5272,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 12:00,2021/3/5 10:00,0,0,0
5273,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 14:00,2021/3/5 10:00,0,0,0
5274,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 16:00,2021/3/5 10:00,0,0,0
5275,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/26 18:00,2021/3/5 10:00,0,0,0
5287,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 8:00,2021/3/5 10:00,32,2810,1
5288,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 10:00,2021/3/5 10:00,0,0,0
5289,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 12:00,2021/3/5 10:00,0,0,0
5290,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 14:00,2021/3/5 10:00,0,0,0
5291,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 16:00,2021/3/5 10:00,0,0,0
5292,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/27 18:00,2021/3/5 10:00,0,0,0
5304,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 8:00,2021/3/5 10:00,10,2810,1
5305,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 10:00,2021/3/5 10:00,0,0,0
5306,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 12:00,2021/3/5 10:00,0,0,0
5307,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 14:00,2021/3/5 10:00,0,0,0
5308,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 16:00,2021/3/5 10:00,0,0,0
5309,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/2/28 18:00,2021/3/5 10:00,0,0,0
5325,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 8:00,2021/3/5 10:00,29,2810,1
5326,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 10:00,2021/3/5 10:00,0,0,0
5327,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 12:00,2021/3/5 10:00,0,0,0
5328,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 14:00,2021/3/5 10:00,0,0,0
5329,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 16:00,2021/3/5 10:00,0,0,0
5330,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/1 18:00,2021/3/5 10:00,0,0,0
5340,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 8:00,2021/3/5 10:00,26,2810,1
5341,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 10:00,2021/3/5 10:00,0,0,0
5342,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 12:00,2021/3/5 10:00,0,0,0
5343,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 14:00,2021/3/5 10:00,0,0,0
5344,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 16:00,2021/3/5 10:00,0,0,0
5345,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/2 18:00,2021/3/5 10:00,0,0,0
881,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 8:00,2021/3/8 22:00,15,2810,1
5353,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 8:00,2021/3/5 10:00,1,2810,1
882,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 10:00,2021/3/8 22:00,0,0,0
5354,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 10:00,2021/3/5 10:00,0,0,0
883,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 12:00,2021/3/8 22:00,0,0,0
5355,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 12:00,2021/3/5 10:00,0,0,0
884,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 14:00,2021/3/8 22:00,0,0,0
5356,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 14:00,2021/3/5 10:00,0,0,0
885,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 16:00,2021/3/8 22:00,0,0,0
5357,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 16:00,2021/3/5 10:00,0,0,0
886,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/3 18:00,2021/3/8 22:00,0,0,0
5358,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/3 18:00,2021/3/5 10:00,0,0,0
901,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 8:00,2021/3/8 22:00,20,2810,1
5365,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/4 8:00,2021/3/5 10:00,0,0,0
902,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 10:00,2021/3/8 22:00,0,0,0
5367,IC29-NPL-019 S,YIK,营口,QZH,钦州,2021/3/4 10:00,2021/3/5 10:00,1,2810,1
903,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 12:00,2021/3/8 22:00,0,0,0
4927,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/4 12:00,2021/3/14 22:00,7,2810,1
904,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 14:00,2021/3/8 22:00,0,0,0
4928,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/4 14:00,2021/3/14 22:00,0,0,0
905,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 16:00,2021/3/8 22:00,0,0,0
4929,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/4 16:00,2021/3/14 22:00,0,0,0
906,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/4 18:00,2021/3/8 22:00,0,0,0
4930,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/4 18:00,2021/3/14 22:00,0,0,0
920,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 8:00,2021/3/8 22:00,8,2810,1
4942,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 8:00,2021/3/14 22:00,4,2810,1
921,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 10:00,2021/3/8 22:00,0,0,0
4943,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 10:00,2021/3/14 22:00,0,0,0
922,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 12:00,2021/3/8 22:00,0,0,0
4944,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 12:00,2021/3/14 22:00,0,0,0
923,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 14:00,2021/3/8 22:00,0,0,0
4945,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 14:00,2021/3/14 22:00,0,0,0
924,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 16:00,2021/3/8 22:00,0,0,0
4946,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 16:00,2021/3/14 22:00,0,0,0
925,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/5 18:00,2021/3/8 22:00,0,0,0
4947,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/5 18:00,2021/3/14 22:00,0,0,0
939,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 8:00,2021/3/8 22:00,6,2810,1
4960,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 8:00,2021/3/14 22:00,3,2810,1
940,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 10:00,2021/3/8 22:00,0,0,0
4961,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 10:00,2021/3/14 22:00,0,0,0
941,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 12:00,2021/3/8 22:00,0,0,0
4962,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 12:00,2021/3/14 22:00,0,0,0
942,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 14:00,2021/3/8 22:00,0,0,0
4963,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 14:00,2021/3/14 22:00,0,0,0
943,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 16:00,2021/3/8 22:00,0,0,0
4964,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 16:00,2021/3/14 22:00,0,0,0
944,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/6 18:00,2021/3/8 22:00,0,0,0
4965,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/6 18:00,2021/3/14 22:00,0,0,0
956,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/7 8:00,2021/3/8 22:00,7,2810,1
4981,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/7 8:00,2021/3/14 22:00,8,2810,1
953,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/7 10:00,2021/3/8 22:00,12,2810,1
4982,IC29-Q40-137 S,YIK,营口,QZH,钦州,2021/3/7 10:00,2021/3/14 22:00,0,0,0
955,IC29-NLY-026 S,YIK,营口,QZH,钦州,2021/3/7 12:00,2021/3/8 22:00,14,2810,1
